sketch_id,name,sketch_order,season,episode,time_bin,time_bin_start,time_bin_end,time_bin_center,emotion,count,total_detections,percentage,category,category2
77,Gelutol,76,3,4,5.0-10.0%,5.0,10.0,7.5,fear,1,15,6.666666666666667,commercial,party
77,Gelutol,76,3,4,5.0-10.0%,5.0,10.0,7.5,sad,1,15,6.666666666666667,commercial,party
77,Gelutol,76,3,4,10.0-15.0%,10.0,15.0,12.5,disgust,1,3,33.33333333333333,commercial,party
77,Gelutol,76,3,4,10.0-15.0%,10.0,15.0,12.5,fear,1,3,33.33333333333333,commercial,party
77,Gelutol,76,3,4,10.0-15.0%,10.0,15.0,12.5,surprise,1,3,33.33333333333333,commercial,party
77,Gelutol,76,3,4,15.0-20.0%,15.0,20.0,17.5,neutral,2,4,50.0,commercial,party
77,Gelutol,76,3,4,15.0-20.0%,15.0,20.0,17.5,anger,1,4,25.0,commercial,party
77,Gelutol,76,3,4,15.0-20.0%,15.0,20.0,17.5,disgust,1,4,25.0,commercial,party
77,Gelutol,76,3,4,20.0-25.0%,20.0,25.0,22.5,surprise,3,6,50.0,commercial,party
77,Gelutol,76,3,4,20.0-25.0%,20.0,25.0,22.5,fear,1,6,16.666666666666664,commercial,party
77,Gelutol,76,3,4,20.0-25.0%,20.0,25.0,22.5,happy,1,6,16.666666666666664,commercial,party
77,Gelutol,76,3,4,20.0-25.0%,20.0,25.0,22.5,neutral,1,6,16.666666666666664,commercial,party
77,Gelutol,76,3,4,25.0-30.0%,25.0,30.0,27.5,neutral,4,10,40.0,commercial,party
77,Gelutol,76,3,4,25.0-30.0%,25.0,30.0,27.5,disgust,3,10,30.0,commercial,party
77,Gelutol,76,3,4,25.0-30.0%,25.0,30.0,27.5,happy,2,10,20.0,commercial,party
77,Gelutol,76,3,4,25.0-30.0%,25.0,30.0,27.5,anger,1,10,10.0,commercial,party
77,Gelutol,76,3,4,30.0-35.0%,30.0,35.0,32.5,happy,6,7,85.71428571428571,commercial,party
77,Gelutol,76,3,4,30.0-35.0%,30.0,35.0,32.5,neutral,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,35.0-40.0%,35.0,40.0,37.5,neutral,3,7,42.857142857142854,commercial,party
77,Gelutol,76,3,4,35.0-40.0%,35.0,40.0,37.5,anger,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,35.0-40.0%,35.0,40.0,37.5,disgust,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,35.0-40.0%,35.0,40.0,37.5,sad,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,35.0-40.0%,35.0,40.0,37.5,surprise,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,40.0-45.0%,40.0,45.0,42.5,neutral,8,12,66.66666666666666,commercial,party
77,Gelutol,76,3,4,40.0-45.0%,40.0,45.0,42.5,happy,2,12,16.666666666666664,commercial,party
77,Gelutol,76,3,4,40.0-45.0%,40.0,45.0,42.5,disgust,1,12,8.333333333333332,commercial,party
77,Gelutol,76,3,4,40.0-45.0%,40.0,45.0,42.5,fear,1,12,8.333333333333332,commercial,party
77,Gelutol,76,3,4,45.0-50.0%,45.0,50.0,47.5,neutral,5,12,41.66666666666667,commercial,party
77,Gelutol,76,3,4,45.0-50.0%,45.0,50.0,47.5,fear,2,12,16.666666666666664,commercial,party
77,Gelutol,76,3,4,45.0-50.0%,45.0,50.0,47.5,surprise,2,12,16.666666666666664,commercial,party
77,Gelutol,76,3,4,45.0-50.0%,45.0,50.0,47.5,anger,1,12,8.333333333333332,commercial,party
77,Gelutol,76,3,4,45.0-50.0%,45.0,50.0,47.5,happy,1,12,8.333333333333332,commercial,party
77,Gelutol,76,3,4,45.0-50.0%,45.0,50.0,47.5,sad,1,12,8.333333333333332,commercial,party
77,Gelutol,76,3,4,50.0-55.0%,50.0,55.0,52.5,happy,3,9,33.33333333333333,commercial,party
77,Gelutol,76,3,4,50.0-55.0%,50.0,55.0,52.5,neutral,2,9,22.22222222222222,commercial,party
77,Gelutol,76,3,4,50.0-55.0%,50.0,55.0,52.5,surprise,2,9,22.22222222222222,commercial,party
77,Gelutol,76,3,4,50.0-55.0%,50.0,55.0,52.5,anger,1,9,11.11111111111111,commercial,party
77,Gelutol,76,3,4,50.0-55.0%,50.0,55.0,52.5,disgust,1,9,11.11111111111111,commercial,party
77,Gelutol,76,3,4,55.0-60.0%,55.0,60.0,57.5,anger,3,8,37.5,commercial,party
77,Gelutol,76,3,4,55.0-60.0%,55.0,60.0,57.5,disgust,3,8,37.5,commercial,party
77,Gelutol,76,3,4,55.0-60.0%,55.0,60.0,57.5,neutral,2,8,25.0,commercial,party
77,Gelutol,76,3,4,60.0-65.0%,60.0,65.0,62.5,anger,2,3,66.66666666666666,commercial,party
77,Gelutol,76,3,4,60.0-65.0%,60.0,65.0,62.5,surprise,1,3,33.33333333333333,commercial,party
77,Gelutol,76,3,4,65.0-70.0%,65.0,70.0,67.5,neutral,4,8,50.0,commercial,party
77,Gelutol,76,3,4,65.0-70.0%,65.0,70.0,67.5,happy,3,8,37.5,commercial,party
77,Gelutol,76,3,4,65.0-70.0%,65.0,70.0,67.5,sad,1,8,12.5,commercial,party
77,Gelutol,76,3,4,70.0-75.0%,70.0,75.0,72.5,neutral,3,8,37.5,commercial,party
77,Gelutol,76,3,4,70.0-75.0%,70.0,75.0,72.5,disgust,2,8,25.0,commercial,party
77,Gelutol,76,3,4,70.0-75.0%,70.0,75.0,72.5,happy,1,8,12.5,commercial,party
77,Gelutol,76,3,4,70.0-75.0%,70.0,75.0,72.5,sad,1,8,12.5,commercial,party
77,Gelutol,76,3,4,70.0-75.0%,70.0,75.0,72.5,surprise,1,8,12.5,commercial,party
77,Gelutol,76,3,4,75.0-80.0%,75.0,80.0,77.5,fear,2,6,33.33333333333333,commercial,party
77,Gelutol,76,3,4,75.0-80.0%,75.0,80.0,77.5,neutral,2,6,33.33333333333333,commercial,party
77,Gelutol,76,3,4,75.0-80.0%,75.0,80.0,77.5,anger,1,6,16.666666666666664,commercial,party
77,Gelutol,76,3,4,75.0-80.0%,75.0,80.0,77.5,disgust,1,6,16.666666666666664,commercial,party
77,Gelutol,76,3,4,80.0-85.0%,80.0,85.0,82.5,anger,2,7,28.57142857142857,commercial,party
77,Gelutol,76,3,4,80.0-85.0%,80.0,85.0,82.5,neutral,2,7,28.57142857142857,commercial,party
77,Gelutol,76,3,4,80.0-85.0%,80.0,85.0,82.5,disgust,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,80.0-85.0%,80.0,85.0,82.5,fear,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,80.0-85.0%,80.0,85.0,82.5,sad,1,7,14.285714285714285,commercial,party
77,Gelutol,76,3,4,85.0-90.0%,85.0,90.0,87.5,happy,7,16,43.75,commercial,party
77,Gelutol,76,3,4,85.0-90.0%,85.0,90.0,87.5,neutral,3,16,18.75,commercial,party
77,Gelutol,76,3,4,85.0-90.0%,85.0,90.0,87.5,fear,2,16,12.5,commercial,party
77,Gelutol,76,3,4,85.0-90.0%,85.0,90.0,87.5,sad,2,16,12.5,commercial,party
77,Gelutol,76,3,4,85.0-90.0%,85.0,90.0,87.5,anger,1,16,6.25,commercial,party
77,Gelutol,76,3,4,85.0-90.0%,85.0,90.0,87.5,surprise,1,16,6.25,commercial,party
77,Gelutol,76,3,4,90.0-95.0%,90.0,95.0,92.5,neutral,7,15,46.666666666666664,commercial,party
77,Gelutol,76,3,4,90.0-95.0%,90.0,95.0,92.5,fear,3,15,20.0,commercial,party
77,Gelutol,76,3,4,90.0-95.0%,90.0,95.0,92.5,anger,2,15,13.333333333333334,commercial,party
77,Gelutol,76,3,4,90.0-95.0%,90.0,95.0,92.5,sad,2,15,13.333333333333334,commercial,party
77,Gelutol,76,3,4,90.0-95.0%,90.0,95.0,92.5,disgust,1,15,6.666666666666667,commercial,party
77,Gelutol,76,3,4,95.0-100.0%,95.0,100.0,97.5,happy,12,25,48.0,commercial,party
77,Gelutol,76,3,4,95.0-100.0%,95.0,100.0,97.5,neutral,8,25,32.0,commercial,party
77,Gelutol,76,3,4,95.0-100.0%,95.0,100.0,97.5,disgust,3,25,12.0,commercial,party
77,Gelutol,76,3,4,95.0-100.0%,95.0,100.0,97.5,anger,1,25,4.0,commercial,party
77,Gelutol,76,3,4,95.0-100.0%,95.0,100.0,97.5,fear,1,25,4.0,commercial,party
78,Summer Loving Farewell Package,77,3,4,0.0-5.0%,0.0,5.0,2.5,neutral,19,23,82.6086956521739,dating,
78,Summer Loving Farewell Package,77,3,4,0.0-5.0%,0.0,5.0,2.5,happy,2,23,8.695652173913043,dating,
78,Summer Loving Farewell Package,77,3,4,0.0-5.0%,0.0,5.0,2.5,sad,2,23,8.695652173913043,dating,
78,Summer Loving Farewell Package,77,3,4,5.0-10.0%,5.0,10.0,7.5,neutral,2,2,100.0,dating,
78,Summer Loving Farewell Package,77,3,4,20.0-25.0%,20.0,25.0,22.5,neutral,1,1,100.0,dating,
78,Summer Loving Farewell Package,77,3,4,25.0-30.0%,25.0,30.0,27.5,neutral,1,1,100.0,dating,
78,Summer Loving Farewell Package,77,3,4,30.0-35.0%,30.0,35.0,32.5,neutral,1,2,50.0,dating,
78,Summer Loving Farewell Package,77,3,4,30.0-35.0%,30.0,35.0,32.5,surprise,1,2,50.0,dating,
78,Summer Loving Farewell Package,77,3,4,35.0-40.0%,35.0,40.0,37.5,neutral,1,1,100.0,dating,
78,Summer Loving Farewell Package,77,3,4,55.0-60.0%,55.0,60.0,57.5,neutral,1,1,100.0,dating,
78,Summer Loving Farewell Package,77,3,4,60.0-65.0%,60.0,65.0,62.5,neutral,1,1,100.0,dating,
78,Summer Loving Farewell Package,77,3,4,65.0-70.0%,65.0,70.0,67.5,happy,1,1,100.0,dating,
78,Summer Loving Farewell Package,77,3,4,95.0-100.0%,95.0,100.0,97.5,happy,3,3,100.0,dating,
79,Children's Choir,78,3,4,0.0-5.0%,0.0,5.0,2.5,happy,24,40,60.0,family,
79,Children's Choir,78,3,4,0.0-5.0%,0.0,5.0,2.5,neutral,10,40,25.0,family,
79,Children's Choir,78,3,4,0.0-5.0%,0.0,5.0,2.5,sad,6,40,15.0,family,
79,Children's Choir,78,3,4,5.0-10.0%,5.0,10.0,7.5,happy,32,35,91.42857142857143,family,
79,Children's Choir,78,3,4,5.0-10.0%,5.0,10.0,7.5,neutral,1,35,2.857142857142857,family,
79,Children's Choir,78,3,4,5.0-10.0%,5.0,10.0,7.5,sad,1,35,2.857142857142857,family,
79,Children's Choir,78,3,4,5.0-10.0%,5.0,10.0,7.5,surprise,1,35,2.857142857142857,family,
79,Children's Choir,78,3,4,10.0-15.0%,10.0,15.0,12.5,happy,8,8,100.0,family,
79,Children's Choir,78,3,4,15.0-20.0%,15.0,20.0,17.5,happy,9,18,50.0,family,
79,Children's Choir,78,3,4,15.0-20.0%,15.0,20.0,17.5,surprise,5,18,27.77777777777778,family,
79,Children's Choir,78,3,4,15.0-20.0%,15.0,20.0,17.5,fear,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,15.0-20.0%,15.0,20.0,17.5,sad,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,20.0-25.0%,20.0,25.0,22.5,anger,8,17,47.05882352941176,family,
79,Children's Choir,78,3,4,20.0-25.0%,20.0,25.0,22.5,sad,4,17,23.52941176470588,family,
79,Children's Choir,78,3,4,20.0-25.0%,20.0,25.0,22.5,happy,3,17,17.647058823529413,family,
79,Children's Choir,78,3,4,20.0-25.0%,20.0,25.0,22.5,fear,1,17,5.88235294117647,family,
79,Children's Choir,78,3,4,20.0-25.0%,20.0,25.0,22.5,neutral,1,17,5.88235294117647,family,
79,Children's Choir,78,3,4,25.0-30.0%,25.0,30.0,27.5,neutral,16,25,64.0,family,
79,Children's Choir,78,3,4,25.0-30.0%,25.0,30.0,27.5,sad,7,25,28.000000000000004,family,
79,Children's Choir,78,3,4,25.0-30.0%,25.0,30.0,27.5,anger,1,25,4.0,family,
79,Children's Choir,78,3,4,25.0-30.0%,25.0,30.0,27.5,happy,1,25,4.0,family,
79,Children's Choir,78,3,4,30.0-35.0%,30.0,35.0,32.5,happy,6,12,50.0,family,
79,Children's Choir,78,3,4,30.0-35.0%,30.0,35.0,32.5,neutral,3,12,25.0,family,
79,Children's Choir,78,3,4,30.0-35.0%,30.0,35.0,32.5,surprise,2,12,16.666666666666664,family,
79,Children's Choir,78,3,4,30.0-35.0%,30.0,35.0,32.5,disgust,1,12,8.333333333333332,family,
79,Children's Choir,78,3,4,35.0-40.0%,35.0,40.0,37.5,surprise,9,14,64.28571428571429,family,
79,Children's Choir,78,3,4,35.0-40.0%,35.0,40.0,37.5,happy,4,14,28.57142857142857,family,
79,Children's Choir,78,3,4,35.0-40.0%,35.0,40.0,37.5,anger,1,14,7.142857142857142,family,
79,Children's Choir,78,3,4,40.0-45.0%,40.0,45.0,42.5,neutral,9,21,42.857142857142854,family,
79,Children's Choir,78,3,4,40.0-45.0%,40.0,45.0,42.5,anger,3,21,14.285714285714285,family,
79,Children's Choir,78,3,4,40.0-45.0%,40.0,45.0,42.5,happy,3,21,14.285714285714285,family,
79,Children's Choir,78,3,4,40.0-45.0%,40.0,45.0,42.5,surprise,3,21,14.285714285714285,family,
79,Children's Choir,78,3,4,40.0-45.0%,40.0,45.0,42.5,fear,2,21,9.523809523809524,family,
79,Children's Choir,78,3,4,40.0-45.0%,40.0,45.0,42.5,disgust,1,21,4.761904761904762,family,
79,Children's Choir,78,3,4,45.0-50.0%,45.0,50.0,47.5,fear,9,18,50.0,family,
79,Children's Choir,78,3,4,45.0-50.0%,45.0,50.0,47.5,sad,3,18,16.666666666666664,family,
79,Children's Choir,78,3,4,45.0-50.0%,45.0,50.0,47.5,happy,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,45.0-50.0%,45.0,50.0,47.5,neutral,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,45.0-50.0%,45.0,50.0,47.5,surprise,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,50.0-55.0%,50.0,55.0,52.5,fear,9,18,50.0,family,
79,Children's Choir,78,3,4,50.0-55.0%,50.0,55.0,52.5,happy,7,18,38.88888888888889,family,
79,Children's Choir,78,3,4,50.0-55.0%,50.0,55.0,52.5,sad,1,18,5.555555555555555,family,
79,Children's Choir,78,3,4,50.0-55.0%,50.0,55.0,52.5,surprise,1,18,5.555555555555555,family,
79,Children's Choir,78,3,4,55.0-60.0%,55.0,60.0,57.5,anger,5,16,31.25,family,
79,Children's Choir,78,3,4,55.0-60.0%,55.0,60.0,57.5,neutral,4,16,25.0,family,
79,Children's Choir,78,3,4,55.0-60.0%,55.0,60.0,57.5,happy,2,16,12.5,family,
79,Children's Choir,78,3,4,55.0-60.0%,55.0,60.0,57.5,sad,2,16,12.5,family,
79,Children's Choir,78,3,4,55.0-60.0%,55.0,60.0,57.5,surprise,2,16,12.5,family,
79,Children's Choir,78,3,4,55.0-60.0%,55.0,60.0,57.5,disgust,1,16,6.25,family,
79,Children's Choir,78,3,4,60.0-65.0%,60.0,65.0,62.5,neutral,12,22,54.54545454545454,family,
79,Children's Choir,78,3,4,60.0-65.0%,60.0,65.0,62.5,surprise,4,22,18.181818181818183,family,
79,Children's Choir,78,3,4,60.0-65.0%,60.0,65.0,62.5,disgust,3,22,13.636363636363635,family,
79,Children's Choir,78,3,4,60.0-65.0%,60.0,65.0,62.5,anger,1,22,4.545454545454546,family,
79,Children's Choir,78,3,4,60.0-65.0%,60.0,65.0,62.5,happy,1,22,4.545454545454546,family,
79,Children's Choir,78,3,4,60.0-65.0%,60.0,65.0,62.5,sad,1,22,4.545454545454546,family,
79,Children's Choir,78,3,4,65.0-70.0%,65.0,70.0,67.5,neutral,6,19,31.57894736842105,family,
79,Children's Choir,78,3,4,65.0-70.0%,65.0,70.0,67.5,surprise,4,19,21.052631578947366,family,
79,Children's Choir,78,3,4,65.0-70.0%,65.0,70.0,67.5,anger,3,19,15.789473684210526,family,
79,Children's Choir,78,3,4,65.0-70.0%,65.0,70.0,67.5,fear,3,19,15.789473684210526,family,
79,Children's Choir,78,3,4,65.0-70.0%,65.0,70.0,67.5,happy,2,19,10.526315789473683,family,
79,Children's Choir,78,3,4,65.0-70.0%,65.0,70.0,67.5,sad,1,19,5.263157894736842,family,
79,Children's Choir,78,3,4,70.0-75.0%,70.0,75.0,72.5,happy,6,16,37.5,family,
79,Children's Choir,78,3,4,70.0-75.0%,70.0,75.0,72.5,surprise,5,16,31.25,family,
79,Children's Choir,78,3,4,70.0-75.0%,70.0,75.0,72.5,sad,2,16,12.5,family,
79,Children's Choir,78,3,4,70.0-75.0%,70.0,75.0,72.5,disgust,1,16,6.25,family,
79,Children's Choir,78,3,4,70.0-75.0%,70.0,75.0,72.5,fear,1,16,6.25,family,
79,Children's Choir,78,3,4,70.0-75.0%,70.0,75.0,72.5,neutral,1,16,6.25,family,
79,Children's Choir,78,3,4,75.0-80.0%,75.0,80.0,77.5,surprise,7,18,38.88888888888889,family,
79,Children's Choir,78,3,4,75.0-80.0%,75.0,80.0,77.5,neutral,4,18,22.22222222222222,family,
79,Children's Choir,78,3,4,75.0-80.0%,75.0,80.0,77.5,fear,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,75.0-80.0%,75.0,80.0,77.5,happy,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,75.0-80.0%,75.0,80.0,77.5,sad,2,18,11.11111111111111,family,
79,Children's Choir,78,3,4,75.0-80.0%,75.0,80.0,77.5,disgust,1,18,5.555555555555555,family,
79,Children's Choir,78,3,4,80.0-85.0%,80.0,85.0,82.5,neutral,9,12,75.0,family,
79,Children's Choir,78,3,4,80.0-85.0%,80.0,85.0,82.5,happy,2,12,16.666666666666664,family,
79,Children's Choir,78,3,4,80.0-85.0%,80.0,85.0,82.5,sad,1,12,8.333333333333332,family,
79,Children's Choir,78,3,4,85.0-90.0%,85.0,90.0,87.5,neutral,7,10,70.0,family,
79,Children's Choir,78,3,4,85.0-90.0%,85.0,90.0,87.5,happy,3,10,30.0,family,
79,Children's Choir,78,3,4,90.0-95.0%,90.0,95.0,92.5,happy,2,4,50.0,family,
79,Children's Choir,78,3,4,90.0-95.0%,90.0,95.0,92.5,sad,2,4,50.0,family,
79,Children's Choir,78,3,4,95.0-100.0%,95.0,100.0,97.5,happy,3,8,37.5,family,
79,Children's Choir,78,3,4,95.0-100.0%,95.0,100.0,97.5,surprise,3,8,37.5,family,
79,Children's Choir,78,3,4,95.0-100.0%,95.0,100.0,97.5,anger,2,8,25.0,family,
80,Bloody Eyeball,79,3,5,0.0-5.0%,0.0,5.0,2.5,happy,15,35,42.857142857142854,office,
80,Bloody Eyeball,79,3,5,0.0-5.0%,0.0,5.0,2.5,neutral,10,35,28.57142857142857,office,
80,Bloody Eyeball,79,3,5,0.0-5.0%,0.0,5.0,2.5,sad,5,35,14.285714285714285,office,
80,Bloody Eyeball,79,3,5,0.0-5.0%,0.0,5.0,2.5,disgust,2,35,5.714285714285714,office,
80,Bloody Eyeball,79,3,5,0.0-5.0%,0.0,5.0,2.5,surprise,2,35,5.714285714285714,office,
80,Bloody Eyeball,79,3,5,0.0-5.0%,0.0,5.0,2.5,anger,1,35,2.857142857142857,office,
80,Bloody Eyeball,79,3,5,5.0-10.0%,5.0,10.0,7.5,neutral,14,24,58.333333333333336,office,
80,Bloody Eyeball,79,3,5,5.0-10.0%,5.0,10.0,7.5,happy,5,24,20.833333333333336,office,
80,Bloody Eyeball,79,3,5,5.0-10.0%,5.0,10.0,7.5,sad,4,24,16.666666666666664,office,
80,Bloody Eyeball,79,3,5,5.0-10.0%,5.0,10.0,7.5,fear,1,24,4.166666666666666,office,
80,Bloody Eyeball,79,3,5,10.0-15.0%,10.0,15.0,12.5,neutral,6,21,28.57142857142857,office,
80,Bloody Eyeball,79,3,5,10.0-15.0%,10.0,15.0,12.5,surprise,5,21,23.809523809523807,office,
80,Bloody Eyeball,79,3,5,10.0-15.0%,10.0,15.0,12.5,disgust,4,21,19.047619047619047,office,
80,Bloody Eyeball,79,3,5,10.0-15.0%,10.0,15.0,12.5,sad,4,21,19.047619047619047,office,
80,Bloody Eyeball,79,3,5,10.0-15.0%,10.0,15.0,12.5,fear,1,21,4.761904761904762,office,
80,Bloody Eyeball,79,3,5,10.0-15.0%,10.0,15.0,12.5,happy,1,21,4.761904761904762,office,
80,Bloody Eyeball,79,3,5,15.0-20.0%,15.0,20.0,17.5,happy,4,11,36.36363636363637,office,
80,Bloody Eyeball,79,3,5,15.0-20.0%,15.0,20.0,17.5,anger,2,11,18.181818181818183,office,
80,Bloody Eyeball,79,3,5,15.0-20.0%,15.0,20.0,17.5,disgust,2,11,18.181818181818183,office,
80,Bloody Eyeball,79,3,5,15.0-20.0%,15.0,20.0,17.5,surprise,2,11,18.181818181818183,office,
80,Bloody Eyeball,79,3,5,15.0-20.0%,15.0,20.0,17.5,sad,1,11,9.090909090909092,office,
80,Bloody Eyeball,79,3,5,20.0-25.0%,20.0,25.0,22.5,anger,4,15,26.666666666666668,office,
80,Bloody Eyeball,79,3,5,20.0-25.0%,20.0,25.0,22.5,neutral,4,15,26.666666666666668,office,
80,Bloody Eyeball,79,3,5,20.0-25.0%,20.0,25.0,22.5,happy,3,15,20.0,office,
80,Bloody Eyeball,79,3,5,20.0-25.0%,20.0,25.0,22.5,sad,2,15,13.333333333333334,office,
80,Bloody Eyeball,79,3,5,20.0-25.0%,20.0,25.0,22.5,disgust,1,15,6.666666666666667,office,
80,Bloody Eyeball,79,3,5,20.0-25.0%,20.0,25.0,22.5,surprise,1,15,6.666666666666667,office,
80,Bloody Eyeball,79,3,5,25.0-30.0%,25.0,30.0,27.5,neutral,7,13,53.84615384615385,office,
80,Bloody Eyeball,79,3,5,25.0-30.0%,25.0,30.0,27.5,sad,4,13,30.76923076923077,office,
80,Bloody Eyeball,79,3,5,25.0-30.0%,25.0,30.0,27.5,anger,1,13,7.6923076923076925,office,
80,Bloody Eyeball,79,3,5,25.0-30.0%,25.0,30.0,27.5,disgust,1,13,7.6923076923076925,office,
80,Bloody Eyeball,79,3,5,30.0-35.0%,30.0,35.0,32.5,anger,5,13,38.46153846153847,office,
80,Bloody Eyeball,79,3,5,30.0-35.0%,30.0,35.0,32.5,surprise,3,13,23.076923076923077,office,
80,Bloody Eyeball,79,3,5,30.0-35.0%,30.0,35.0,32.5,neutral,2,13,15.384615384615385,office,
80,Bloody Eyeball,79,3,5,30.0-35.0%,30.0,35.0,32.5,sad,2,13,15.384615384615385,office,
80,Bloody Eyeball,79,3,5,30.0-35.0%,30.0,35.0,32.5,disgust,1,13,7.6923076923076925,office,
80,Bloody Eyeball,79,3,5,35.0-40.0%,35.0,40.0,37.5,disgust,4,7,57.14285714285714,office,
80,Bloody Eyeball,79,3,5,35.0-40.0%,35.0,40.0,37.5,happy,2,7,28.57142857142857,office,
80,Bloody Eyeball,79,3,5,35.0-40.0%,35.0,40.0,37.5,anger,1,7,14.285714285714285,office,
80,Bloody Eyeball,79,3,5,40.0-45.0%,40.0,45.0,42.5,sad,7,9,77.77777777777779,office,
80,Bloody Eyeball,79,3,5,40.0-45.0%,40.0,45.0,42.5,anger,1,9,11.11111111111111,office,
80,Bloody Eyeball,79,3,5,40.0-45.0%,40.0,45.0,42.5,disgust,1,9,11.11111111111111,office,
80,Bloody Eyeball,79,3,5,45.0-50.0%,45.0,50.0,47.5,disgust,4,16,25.0,office,
80,Bloody Eyeball,79,3,5,45.0-50.0%,45.0,50.0,47.5,sad,4,16,25.0,office,
80,Bloody Eyeball,79,3,5,45.0-50.0%,45.0,50.0,47.5,neutral,3,16,18.75,office,
80,Bloody Eyeball,79,3,5,45.0-50.0%,45.0,50.0,47.5,anger,2,16,12.5,office,
80,Bloody Eyeball,79,3,5,45.0-50.0%,45.0,50.0,47.5,happy,2,16,12.5,office,
80,Bloody Eyeball,79,3,5,45.0-50.0%,45.0,50.0,47.5,fear,1,16,6.25,office,
80,Bloody Eyeball,79,3,5,50.0-55.0%,50.0,55.0,52.5,neutral,7,19,36.84210526315789,office,
80,Bloody Eyeball,79,3,5,50.0-55.0%,50.0,55.0,52.5,disgust,5,19,26.31578947368421,office,
80,Bloody Eyeball,79,3,5,50.0-55.0%,50.0,55.0,52.5,sad,5,19,26.31578947368421,office,
80,Bloody Eyeball,79,3,5,50.0-55.0%,50.0,55.0,52.5,anger,2,19,10.526315789473683,office,
80,Bloody Eyeball,79,3,5,55.0-60.0%,55.0,60.0,57.5,anger,4,11,36.36363636363637,office,
80,Bloody Eyeball,79,3,5,55.0-60.0%,55.0,60.0,57.5,sad,3,11,27.27272727272727,office,
80,Bloody Eyeball,79,3,5,55.0-60.0%,55.0,60.0,57.5,surprise,2,11,18.181818181818183,office,
80,Bloody Eyeball,79,3,5,55.0-60.0%,55.0,60.0,57.5,disgust,1,11,9.090909090909092,office,
80,Bloody Eyeball,79,3,5,55.0-60.0%,55.0,60.0,57.5,happy,1,11,9.090909090909092,office,
80,Bloody Eyeball,79,3,5,60.0-65.0%,60.0,65.0,62.5,surprise,5,17,29.411764705882355,office,
80,Bloody Eyeball,79,3,5,60.0-65.0%,60.0,65.0,62.5,anger,4,17,23.52941176470588,office,
80,Bloody Eyeball,79,3,5,60.0-65.0%,60.0,65.0,62.5,sad,4,17,23.52941176470588,office,
80,Bloody Eyeball,79,3,5,60.0-65.0%,60.0,65.0,62.5,disgust,3,17,17.647058823529413,office,
80,Bloody Eyeball,79,3,5,60.0-65.0%,60.0,65.0,62.5,fear,1,17,5.88235294117647,office,
80,Bloody Eyeball,79,3,5,65.0-70.0%,65.0,70.0,67.5,disgust,7,18,38.88888888888889,office,
80,Bloody Eyeball,79,3,5,65.0-70.0%,65.0,70.0,67.5,anger,4,18,22.22222222222222,office,
80,Bloody Eyeball,79,3,5,65.0-70.0%,65.0,70.0,67.5,neutral,3,18,16.666666666666664,office,
80,Bloody Eyeball,79,3,5,65.0-70.0%,65.0,70.0,67.5,sad,2,18,11.11111111111111,office,
80,Bloody Eyeball,79,3,5,65.0-70.0%,65.0,70.0,67.5,happy,1,18,5.555555555555555,office,
80,Bloody Eyeball,79,3,5,65.0-70.0%,65.0,70.0,67.5,surprise,1,18,5.555555555555555,office,
80,Bloody Eyeball,79,3,5,70.0-75.0%,70.0,75.0,72.5,neutral,4,16,25.0,office,
80,Bloody Eyeball,79,3,5,70.0-75.0%,70.0,75.0,72.5,sad,4,16,25.0,office,
80,Bloody Eyeball,79,3,5,70.0-75.0%,70.0,75.0,72.5,surprise,4,16,25.0,office,
80,Bloody Eyeball,79,3,5,70.0-75.0%,70.0,75.0,72.5,disgust,2,16,12.5,office,
80,Bloody Eyeball,79,3,5,70.0-75.0%,70.0,75.0,72.5,anger,1,16,6.25,office,
80,Bloody Eyeball,79,3,5,70.0-75.0%,70.0,75.0,72.5,fear,1,16,6.25,office,
80,Bloody Eyeball,79,3,5,75.0-80.0%,75.0,80.0,77.5,anger,8,16,50.0,office,
80,Bloody Eyeball,79,3,5,75.0-80.0%,75.0,80.0,77.5,disgust,3,16,18.75,office,
80,Bloody Eyeball,79,3,5,75.0-80.0%,75.0,80.0,77.5,neutral,2,16,12.5,office,
80,Bloody Eyeball,79,3,5,75.0-80.0%,75.0,80.0,77.5,fear,1,16,6.25,office,
80,Bloody Eyeball,79,3,5,75.0-80.0%,75.0,80.0,77.5,sad,1,16,6.25,office,
80,Bloody Eyeball,79,3,5,75.0-80.0%,75.0,80.0,77.5,surprise,1,16,6.25,office,
80,Bloody Eyeball,79,3,5,80.0-85.0%,80.0,85.0,82.5,neutral,7,8,87.5,office,
